Order_ID,Date,Hour,Product_ID,Quantity,Customer_ID,Branch,Product_Name,Category,Unit_Price,Cost,Gender,Age,City,Time_ID,Day,Month,Year,Weekday,Total_Sale,Profit,Age_Group
328,2024-04-04,10,301,1,C014,Hamra,Lemonade,Cold Drinks,3.0,0.8,M,38,Saida,1320,4,4,2024,Thursday,3.0,2.2,36–50
35,2024-04-24,12,205,1,C002,Hamra,Mate,Tea,2.5,0.5,F,37,Zahle,1602,24,4,2024,Wednesday,2.5,2.0,36–50
4729,2024-08-30,14,401,1,C189,Hamra,Croissant,Bakery,3.0,0.8,F,43,Tripoli,3396,30,8,2024,Friday,3.0,2.2,36–50
2730,2024-10-18,19,605,1,C108,Hamra,Halloumi Salad,Salads,6.8,2.9,F,21,Saida,4087,18,10,2024,Friday,6.8,3.9,16–25
3670,2024-10-08,9,602,1,C145,Hamra,Greek Salad,Salads,6.5,2.8,F,55,Saida,3937,8,10,2024,Tuesday,6.5,3.7,50+
1960,2024-10-25,7,301,1,C078,Hamra,Lemonade,Cold Drinks,3.0,0.8,M,23,Beirut,4173,25,10,2024,Friday,3.0,2.2,16–25
1189,2024-10-09,9,204,1,C048,Hamra,Chamomile Tea,Tea,2.5,0.5,F,39,Zahle,3951,9,10,2024,Wednesday,2.5,2.0,36–50
2270,2024-03-09,18,404,1,C091,Hamra,Keshek Manoushe,Manakish,4.0,0.7,M,47,Tyre,964,9,3,2024,Saturday,4.0,3.3,36–50
3401,2024-05-27,9,309,1,C136,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,M,42,Saida,2061,27,5,2024,Monday,5.5,3.7,36–50
4557,2024-01-11,11,605,2,C184,Hamra,Halloumi Salad,Salads,6.8,2.9,M,25,Batroun,145,11,1,2024,Thursday,13.6,7.8,16–25
420,2024-09-10,17,205,2,C017,Hamra,Mate,Tea,2.5,0.5,M,34,Byblos,3553,10,9,2024,Tuesday,5.0,4.0,26–35
4921,2024-11-25,18,304,3,C197,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,M,57,Zahle,4618,25,11,2024,Monday,10.5,7.5,50+
288,2024-12-25,18,108,1,C012,Hamra,Caramel Latte,Coffee,4.8,1.0,F,60,Beirut,5038,25,12,2024,Wednesday,4.8,3.8,50+
4134,2024-02-07,10,409,3,C166,Hamra,Pita Chips,Appetizers,2.5,0.6,F,48,Beirut,522,7,2,2024,Wednesday,7.5,5.699999999999999,36–50
3685,2024-05-13,19,102,2,C146,Hamra,Turkish Coffee,Coffee,2.0,0.4,M,27,Beirut,1875,13,5,2024,Monday,4.0,3.2,26–35
636,2024-07-18,10,402,1,C026,Hamra,Zaatar Manoushe,Manakish,3.5,0.5,M,28,Beirut,2790,18,7,2024,Thursday,3.5,3.0,26–35
884,2024-01-23,15,110,1,C037,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,28,Beirut,317,23,1,2024,Tuesday,4.0,3.0,26–35
1751,2024-10-29,13,410,1,C070,Hamra,Hummus,Appetizers,4.0,1.2,F,27,Byblos,4235,29,10,2024,Tuesday,4.0,2.8,26–35
4225,2024-12-11,10,308,1,C169,Hamra,Banane Avocat,Cocktails,6.5,2.5,M,24,Tyre,4834,11,12,2024,Wednesday,6.5,4.0,16–25
1981,2024-10-28,9,702,1,C079,Hamra,Lotus Crepe,Desserts,5.8,1.9,M,38,Byblos,4217,28,10,2024,Monday,5.8,3.9,36–50
4242,2024-12-28,12,108,1,C170,Hamra,Caramel Latte,Coffee,4.8,1.0,F,23,Tripoli,5074,28,12,2024,Saturday,4.8,3.8,16–25
2263,2024-08-05,9,403,2,C090,Hamra,Cheese Manoushe,Manakish,4.5,0.8,F,20,Beirut,3041,5,8,2024,Monday,9.0,7.4,16–25
988,2024-05-20,12,308,1,C041,Hamra,Banane Avocat,Cocktails,6.5,2.5,M,42,Tyre,1966,20,5,2024,Monday,6.5,4.0,36–50
4334,2024-04-13,17,104,1,C175,Hamra,Americano,Coffee,3.0,0.6,F,39,Saida,1453,13,4,2024,Saturday,3.0,2.4,36–50
3577,2024-07-28,19,204,2,C142,Hamra,Chamomile Tea,Tea,2.5,0.5,F,44,Batroun,2939,28,7,2024,Sunday,5.0,4.0,36–50
3202,2024-04-20,17,706,1,C129,Hamra,Honey Pancakes,Desserts,4.5,1.5,F,58,Byblos,1551,20,4,2024,Saturday,4.5,3.0,50+
409,2024-04-13,19,506,3,C017,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,M,34,Byblos,1455,13,4,2024,Saturday,27.0,15.0,26–35
4551,2024-11-11,19,404,1,C183,Hamra,Keshek Manoushe,Manakish,4.0,0.7,M,23,Saida,4423,11,11,2024,Monday,4.0,3.3,16–25
1301,2024-06-19,18,101,3,C053,Hamra,Espresso,Coffee,2.5,0.5,F,46,Batroun,2392,19,6,2024,Wednesday,7.5,6.0,36–50
2981,2024-12-21,15,104,1,C118,Hamra,Americano,Coffee,3.0,0.6,F,48,Jounieh,4979,21,12,2024,Saturday,3.0,2.4,36–50
2753,2024-11-19,12,407,1,C109,Hamra,Cheese Rolls,Appetizers,4.5,1.0,M,29,Jounieh,4528,19,11,2024,Tuesday,4.5,3.5,26–35
3981,2024-05-12,18,408,1,C159,Hamra,Fries,Appetizers,3.0,0.7,M,59,Tripoli,1860,12,5,2024,Sunday,3.0,2.3,50+
4757,2024-10-19,10,702,2,C190,Hamra,Lotus Crepe,Desserts,5.8,1.9,M,30,Beirut,4092,19,10,2024,Saturday,11.6,7.8,26–35
3415,2024-11-23,11,401,2,C136,Hamra,Croissant,Bakery,3.0,0.8,M,42,Saida,4583,23,11,2024,Saturday,6.0,4.4,36–50
3957,2024-05-06,19,302,1,C158,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,F,26,Batroun,1777,6,5,2024,Monday,3.5,2.5,26–35
1919,2024-04-15,12,503,3,C077,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,30,Zahle,1476,15,4,2024,Monday,22.5,12.899999999999999,26–35
1996,2024-04-01,17,308,1,C080,Hamra,Banane Avocat,Cocktails,6.5,2.5,F,40,Saida,1285,1,4,2024,Monday,6.5,4.0,36–50
4861,2024-10-13,9,407,1,C194,Hamra,Cheese Rolls,Appetizers,4.5,1.0,F,18,Jounieh,4007,13,10,2024,Sunday,4.5,3.5,16–25
1087,2024-02-20,14,705,2,C045,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,48,Tyre,708,20,2,2024,Tuesday,8.0,5.6,36–50
429,2024-01-29,10,205,1,C018,Hamra,Mate,Tea,2.5,0.5,M,19,Tripoli,396,29,1,2024,Monday,2.5,2.0,16–25
2490,2024-10-22,14,203,1,C099,Hamra,Green Tea,Tea,2.2,0.5,M,49,Zahle,4138,22,10,2024,Tuesday,2.2,1.7000000000000002,36–50
4304,2024-10-23,16,102,3,C173,Hamra,Turkish Coffee,Coffee,2.0,0.4,F,31,Tripoli,4154,23,10,2024,Wednesday,6.0,4.800000000000001,26–35
3713,2024-08-01,16,304,3,C147,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,M,31,Saida,2992,1,8,2024,Thursday,10.5,7.5,26–35
1693,2024-09-23,9,309,3,C068,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,21,Beirut,3727,23,9,2024,Monday,16.5,11.100000000000001,16–25
2078,2024-09-13,16,603,3,C083,Hamra,Fattoush,Salads,5.5,2.0,M,47,Byblos,3594,13,9,2024,Friday,16.5,10.5,36–50
1234,2024-10-28,13,309,1,C050,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,M,38,Jounieh,4221,28,10,2024,Monday,5.5,3.7,36–50
611,2024-04-10,17,201,2,C025,Hamra,Tea,Tea,2.0,0.4,F,25,Beirut,1411,10,4,2024,Wednesday,4.0,3.2,16–25
4157,2024-12-11,19,307,1,C166,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,F,48,Beirut,4843,11,12,2024,Wednesday,6.0,4.0,36–50
3043,2024-04-19,18,205,3,C121,Hamra,Mate,Tea,2.5,0.5,F,53,Batroun,1538,19,4,2024,Friday,7.5,6.0,50+
4105,2024-06-30,15,110,1,C164,Hamra,Sahlab,Hot Drinks,4.0,1.0,F,53,Batroun,2543,30,6,2024,Sunday,4.0,3.0,50+
1697,2024-11-08,10,505,1,C068,Hamra,Turkey Sandwich,Sandwiches,5.5,2.2,F,21,Beirut,4372,8,11,2024,Friday,5.5,3.3,16–25
1373,2024-01-01,14,402,1,C056,Hamra,Zaatar Manoushe,Manakish,3.5,0.5,F,26,Batroun,8,1,1,2024,Monday,3.5,3.0,26–35
951,2024-11-14,9,109,1,C039,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,M,49,Batroun,4455,14,11,2024,Thursday,3.8,2.9,36–50
1555,2024-02-24,13,705,1,C063,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,32,Byblos,763,24,2,2024,Saturday,4.0,2.8,26–35
3186,2024-05-28,9,403,2,C128,Hamra,Cheese Manoushe,Manakish,4.5,0.8,M,36,Batroun,2075,28,5,2024,Tuesday,9.0,7.4,36–50
3379,2024-11-04,18,101,2,C135,Hamra,Espresso,Coffee,2.5,0.5,F,20,Byblos,4324,4,11,2024,Monday,5.0,4.0,16–25
3068,2024-05-16,13,302,1,C122,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,F,41,Beirut,1911,16,5,2024,Thursday,3.5,2.5,36–50
4639,2024-07-20,20,406,2,C186,Hamra,Kaak with Cheese,Bakery,3.5,0.8,F,34,Beirut,2828,20,7,2024,Saturday,7.0,5.4,26–35
1461,2024-11-08,17,602,1,C059,Hamra,Greek Salad,Salads,6.5,2.8,F,31,Jounieh,4379,8,11,2024,Friday,6.5,3.7,26–35
1174,2024-04-26,16,110,1,C048,Hamra,Sahlab,Hot Drinks,4.0,1.0,F,39,Zahle,1634,26,4,2024,Friday,4.0,3.0,36–50
3306,2024-06-02,16,501,1,C133,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,M,41,Beirut,2152,2,6,2024,Sunday,6.5,4.0,36–50
878,2024-10-17,17,404,2,C036,Hamra,Keshek Manoushe,Manakish,4.0,0.7,M,23,Beirut,4071,17,10,2024,Thursday,8.0,6.6,16–25
2204,2024-03-03,17,303,2,C088,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,F,56,Beirut,879,3,3,2024,Sunday,7.0,5.0,50+
618,2024-08-31,12,605,1,C025,Hamra,Halloumi Salad,Salads,6.8,2.9,F,25,Beirut,3408,31,8,2024,Saturday,6.8,3.9,16–25
4289,2024-01-25,8,502,1,C173,Hamra,Chicken Sub Sandwich,Sandwiches,7.0,3.0,F,31,Tripoli,338,25,1,2024,Thursday,7.0,4.0,26–35
470,2024-03-30,17,503,1,C019,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,43,Tripoli,1257,30,3,2024,Saturday,7.5,4.3,36–50
3361,2024-03-15,9,702,1,C135,Hamra,Lotus Crepe,Desserts,5.8,1.9,F,20,Byblos,1039,15,3,2024,Friday,5.8,3.9,16–25
4645,2024-10-20,12,106,1,C186,Hamra,Cappuccino,Coffee,3.5,0.7,F,34,Beirut,4108,20,10,2024,Sunday,3.5,2.8,26–35
1632,2024-07-28,20,504,1,C066,Hamra,Halloumi Sandwich,Sandwiches,6.0,2.0,M,22,Zahle,2940,28,7,2024,Sunday,6.0,4.0,16–25
2012,2024-12-12,10,202,1,C080,Hamra,Mint Tea,Tea,2.2,0.5,F,40,Saida,4848,12,12,2024,Thursday,2.2,1.7000000000000002,36–50
4159,2024-01-17,12,706,3,C167,Hamra,Honey Pancakes,Desserts,4.5,1.5,F,25,Jounieh,230,17,1,2024,Wednesday,13.5,9.0,16–25
3123,2024-05-07,7,204,1,C125,Hamra,Chamomile Tea,Tea,2.5,0.5,F,37,Batroun,1779,7,5,2024,Tuesday,2.5,2.0,36–50
3700,2024-12-29,16,602,1,C146,Hamra,Greek Salad,Salads,6.5,2.8,M,27,Beirut,5092,29,12,2024,Sunday,6.5,3.7,26–35
2603,2024-09-07,18,110,1,C103,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,21,Byblos,3512,7,9,2024,Saturday,4.0,3.0,16–25
3208,2024-06-27,7,305,2,C129,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,F,58,Byblos,2493,27,6,2024,Thursday,12.0,7.6,50+
4773,2024-06-30,9,205,2,C191,Hamra,Mate,Tea,2.5,0.5,M,60,Byblos,2537,30,6,2024,Sunday,5.0,4.0,50+
3252,2024-05-31,14,406,2,C131,Hamra,Kaak with Cheese,Bakery,3.5,0.8,F,59,Byblos,2122,31,5,2024,Friday,7.0,5.4,50+
3162,2024-01-25,14,107,1,C127,Hamra,Mocha,Coffee,4.5,0.9,M,30,Tripoli,344,25,1,2024,Thursday,4.5,3.6,26–35
519,2024-06-28,17,505,2,C021,Hamra,Turkey Sandwich,Sandwiches,5.5,2.2,F,58,Batroun,2517,28,6,2024,Friday,11.0,6.6,50+
3149,2024-07-16,10,110,1,C126,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,59,Jounieh,2762,16,7,2024,Tuesday,4.0,3.0,50+
3113,2024-12-09,12,110,1,C124,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,52,Tyre,4808,9,12,2024,Monday,4.0,3.0,50+
3960,2024-06-09,14,701,1,C158,Hamra,Nutella Crepe,Desserts,5.5,1.8,F,26,Batroun,2248,9,6,2024,Sunday,5.5,3.7,26–35
255,2024-06-25,13,503,1,C011,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,23,Batroun,2471,25,6,2024,Tuesday,7.5,4.3,16–25
547,2024-10-11,17,403,3,C022,Hamra,Cheese Manoushe,Manakish,4.5,0.8,F,32,Tyre,3987,11,10,2024,Friday,13.5,11.100000000000001,26–35
2790,2024-03-03,13,405,2,C111,Hamra,Lahm Baajin,Manakish,5.0,1.2,M,40,Zahle,875,3,3,2024,Sunday,10.0,7.6,36–50
3124,2024-05-29,19,501,1,C125,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,37,Batroun,2099,29,5,2024,Wednesday,6.5,4.0,36–50
1408,2024-06-02,10,103,1,C057,Hamra,Blonde Coffee,Coffee,2.2,0.5,M,37,Batroun,2146,2,6,2024,Sunday,2.2,1.7000000000000002,36–50
2234,2024-06-04,15,703,1,C089,Hamra,Ashta W Banane,Cocktails Specials,7.0,2.5,F,21,Saida,2179,4,6,2024,Tuesday,7.0,4.5,16–25
3246,2024-02-18,18,601,1,C131,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,F,59,Byblos,684,18,2,2024,Sunday,7.5,4.3,50+
3972,2024-12-02,16,205,1,C158,Hamra,Mate,Tea,2.5,0.5,F,26,Batroun,4714,2,12,2024,Monday,2.5,2.0,26–35
3181,2024-03-24,12,306,3,C128,Hamra,Mango Cocktail,Cocktails,6.0,2.2,M,36,Batroun,1168,24,3,2024,Sunday,18.0,11.399999999999999,36–50
1104,2024-12-26,20,705,3,C045,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,48,Tyre,5054,26,12,2024,Thursday,12.0,8.399999999999999,36–50
870,2024-06-25,18,501,1,C036,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,M,23,Beirut,2476,25,6,2024,Tuesday,6.5,4.0,16–25
2182,2024-05-27,17,202,2,C087,Hamra,Mint Tea,Tea,2.2,0.5,F,60,Batroun,2069,27,5,2024,Monday,4.4,3.4000000000000004,50+
2966,2024-04-27,9,104,1,C118,Hamra,Americano,Coffee,3.0,0.6,F,48,Jounieh,1641,27,4,2024,Saturday,3.0,2.4,36–50
1808,2024-12-07,11,605,1,C072,Hamra,Halloumi Salad,Salads,6.8,2.9,F,59,Jounieh,4779,7,12,2024,Saturday,6.8,3.9,50+
4793,2024-03-03,11,109,1,C192,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,F,27,Tripoli,873,3,3,2024,Sunday,3.8,2.9,26–35
4515,2024-07-07,20,503,1,C182,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,F,55,Zahle,2646,7,7,2024,Sunday,7.5,4.3,50+
1703,2024-12-25,11,506,2,C068,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,21,Beirut,5031,25,12,2024,Wednesday,18.0,10.0,16–25
4402,2024-02-18,14,403,1,C178,Hamra,Cheese Manoushe,Manakish,4.5,0.8,F,33,Zahle,680,18,2,2024,Sunday,4.5,3.7,26–35
2611,2024-11-22,15,308,1,C103,Hamra,Banane Avocat,Cocktails,6.5,2.5,M,21,Byblos,4573,22,11,2024,Friday,6.5,4.0,16–25
3989,2024-09-13,19,603,1,C159,Hamra,Fattoush,Salads,5.5,2.0,M,59,Tripoli,3597,13,9,2024,Friday,5.5,3.5,50+
709,2024-08-11,15,504,3,C029,Hamra,Halloumi Sandwich,Sandwiches,6.0,2.0,F,24,Tripoli,3131,11,8,2024,Sunday,18.0,12.0,16–25
4664,2024-05-20,19,602,1,C187,Hamra,Greek Salad,Salads,6.5,2.8,F,18,Tyre,1973,20,5,2024,Monday,6.5,3.7,16–25
4106,2024-08-02,12,307,2,C164,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,F,53,Batroun,3002,2,8,2024,Friday,12.0,8.0,50+
2649,2024-07-29,12,309,2,C105,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,27,Tripoli,2946,29,7,2024,Monday,11.0,7.4,26–35
1833,2024-11-13,15,704,1,C073,Hamra,Mafroukeh Dessert,Desserts,6.5,2.5,F,54,Saida,4447,13,11,2024,Wednesday,6.5,4.0,50+
2982,2024-02-01,10,401,1,C119,Hamra,Croissant,Bakery,3.0,0.8,F,42,Tyre,438,1,2,2024,Thursday,3.0,2.2,36–50
2135,2024-06-06,12,405,2,C085,Hamra,Lahm Baajin,Manakish,5.0,1.2,F,40,Saida,2204,6,6,2024,Thursday,10.0,7.6,36–50
4876,2024-10-11,10,408,1,C195,Hamra,Fries,Appetizers,3.0,0.7,M,26,Saida,3980,11,10,2024,Friday,3.0,2.3,26–35
2245,2024-10-31,17,301,3,C089,Hamra,Lemonade,Cold Drinks,3.0,0.8,F,21,Saida,4267,31,10,2024,Thursday,9.0,6.6000000000000005,16–25
2243,2024-10-12,7,307,1,C089,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,F,21,Saida,3991,12,10,2024,Saturday,6.0,4.0,16–25
1893,2024-05-23,13,702,1,C076,Hamra,Lotus Crepe,Desserts,5.8,1.9,M,40,Saida,2009,23,5,2024,Thursday,5.8,3.9,36–50
3479,2024-01-19,20,703,2,C139,Hamra,Ashta W Banane,Cocktails Specials,7.0,2.5,M,33,Saida,266,19,1,2024,Friday,14.0,9.0,26–35
2918,2024-01-18,16,601,2,C116,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,F,48,Jounieh,248,18,1,2024,Thursday,15.0,8.6,36–50
3498,2024-09-13,17,303,3,C139,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,M,33,Saida,3595,13,9,2024,Friday,10.5,7.5,26–35
3861,2024-03-18,18,107,1,C154,Hamra,Mocha,Coffee,4.5,0.9,F,25,Tripoli,1090,18,3,2024,Monday,4.5,3.6,16–25
1302,2024-06-23,12,703,3,C053,Hamra,Ashta W Banane,Cocktails Specials,7.0,2.5,F,46,Batroun,2442,23,6,2024,Sunday,21.0,13.5,36–50
3574,2024-07-12,15,401,2,C142,Hamra,Croissant,Bakery,3.0,0.8,F,44,Batroun,2711,12,7,2024,Friday,6.0,4.4,36–50
1589,2024-04-22,13,108,2,C064,Hamra,Caramel Latte,Coffee,4.8,1.0,M,26,Jounieh,1575,22,4,2024,Monday,9.6,7.6,26–35
3453,2024-04-23,19,106,1,C138,Hamra,Cappuccino,Coffee,3.5,0.7,F,55,Tyre,1595,23,4,2024,Tuesday,3.5,2.8,50+
759,2024-08-09,13,405,1,C031,Hamra,Lahm Baajin,Manakish,5.0,1.2,M,18,Jounieh,3101,9,8,2024,Friday,5.0,3.8,16–25
868,2024-06-14,8,503,3,C036,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,23,Beirut,2312,14,6,2024,Friday,22.5,12.899999999999999,16–25
239,2024-11-14,18,308,1,C010,Hamra,Banane Avocat,Cocktails,6.5,2.5,F,49,Tyre,4464,14,11,2024,Thursday,6.5,4.0,36–50
632,2024-05-11,17,407,1,C026,Hamra,Cheese Rolls,Appetizers,4.5,1.0,M,28,Beirut,1845,11,5,2024,Saturday,4.5,3.5,26–35
502,2024-09-20,15,307,1,C020,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,M,55,Tyre,3691,20,9,2024,Friday,6.0,4.0,50+
3120,2024-02-24,16,506,1,C125,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,37,Batroun,766,24,2,2024,Saturday,9.0,5.0,36–50
1084,2024-12-24,15,601,1,C044,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,F,20,Zahle,5021,24,12,2024,Tuesday,7.5,4.3,16–25
1531,2024-05-10,12,603,1,C062,Hamra,Fattoush,Salads,5.5,2.0,F,50,Tyre,1826,10,5,2024,Friday,5.5,3.5,36–50
1979,2024-10-14,19,109,2,C079,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,M,38,Byblos,4031,14,10,2024,Monday,7.6,5.8,36–50
207,2024-09-22,9,406,1,C009,Hamra,Kaak with Cheese,Bakery,3.5,0.8,M,21,Beirut,3713,22,9,2024,Sunday,3.5,2.7,16–25
1787,2024-12-31,7,107,1,C071,Hamra,Mocha,Coffee,4.5,0.9,F,29,Byblos,5111,31,12,2024,Tuesday,4.5,3.6,26–35
2259,2024-06-10,10,109,1,C090,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,F,20,Beirut,2258,10,6,2024,Monday,3.8,2.9,16–25
584,2024-03-27,20,203,1,C024,Hamra,Green Tea,Tea,2.2,0.5,M,18,Tripoli,1218,27,3,2024,Wednesday,2.2,1.7000000000000002,16–25
3513,2024-02-24,20,103,1,C140,Hamra,Blonde Coffee,Coffee,2.2,0.5,F,50,Tripoli,770,24,2,2024,Saturday,2.2,1.7000000000000002,36–50
1487,2024-10-14,9,410,2,C060,Hamra,Hummus,Appetizers,4.0,1.2,F,22,Zahle,4021,14,10,2024,Monday,8.0,5.6,16–25
2100,2024-06-26,20,408,1,C084,Hamra,Fries,Appetizers,3.0,0.7,M,53,Batroun,2492,26,6,2024,Wednesday,3.0,2.3,50+
3029,2024-12-14,18,306,3,C120,Hamra,Mango Cocktail,Cocktails,6.0,2.2,F,50,Zahle,4884,14,12,2024,Saturday,18.0,11.399999999999999,36–50
1943,2024-01-08,7,406,1,C078,Hamra,Kaak with Cheese,Bakery,3.5,0.8,M,23,Beirut,99,8,1,2024,Monday,3.5,2.7,16–25
394,2024-11-16,9,705,1,C016,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,M,50,Zahle,4483,16,11,2024,Saturday,4.0,2.8,36–50
717,2024-11-08,20,409,1,C029,Hamra,Pita Chips,Appetizers,2.5,0.6,F,24,Tripoli,4382,8,11,2024,Friday,2.5,1.9,16–25
4011,2024-09-03,20,407,1,C160,Hamra,Cheese Rolls,Appetizers,4.5,1.0,M,20,Beirut,3458,3,9,2024,Tuesday,4.5,3.5,16–25
3004,2024-11-18,10,410,2,C119,Hamra,Hummus,Appetizers,4.0,1.2,F,42,Tyre,4512,18,11,2024,Monday,8.0,5.6,36–50
846,2024-09-11,19,205,2,C035,Hamra,Mate,Tea,2.5,0.5,M,33,Byblos,3569,11,9,2024,Wednesday,5.0,4.0,26–35
1055,2024-11-23,19,407,1,C043,Hamra,Cheese Rolls,Appetizers,4.5,1.0,M,42,Tyre,4591,23,11,2024,Saturday,4.5,3.5,36–50
2392,2024-02-23,20,106,1,C096,Hamra,Cappuccino,Coffee,3.5,0.7,M,46,Zahle,756,23,2,2024,Friday,3.5,2.8,36–50
2996,2024-09-05,14,603,1,C119,Hamra,Fattoush,Salads,5.5,2.0,F,42,Tyre,3480,5,9,2024,Thursday,5.5,3.5,36–50
1304,2024-08-26,15,306,1,C053,Hamra,Mango Cocktail,Cocktails,6.0,2.2,F,46,Batroun,3341,26,8,2024,Monday,6.0,3.8,36–50
500,2024-08-16,9,408,3,C020,Hamra,Fries,Appetizers,3.0,0.7,M,55,Tyre,3195,16,8,2024,Friday,9.0,6.8999999999999995,50+
2895,2024-03-07,12,407,1,C115,Hamra,Cheese Rolls,Appetizers,4.5,1.0,F,36,Byblos,930,7,3,2024,Thursday,4.5,3.5,36–50
171,2024-02-20,16,705,2,C008,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,49,Byblos,710,20,2,2024,Tuesday,8.0,5.6,36–50
3065,2024-04-06,17,304,1,C122,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,F,41,Beirut,1355,6,4,2024,Saturday,3.5,2.5,36–50
1010,2024-04-01,11,408,1,C042,Hamra,Fries,Appetizers,3.0,0.7,F,26,Tripoli,1279,1,4,2024,Monday,3.0,2.3,26–35
1934,2024-09-20,12,403,1,C077,Hamra,Cheese Manoushe,Manakish,4.5,0.8,M,30,Zahle,3688,20,9,2024,Friday,4.5,3.7,26–35
1748,2024-10-17,10,406,1,C070,Hamra,Kaak with Cheese,Bakery,3.5,0.8,F,27,Byblos,4064,17,10,2024,Thursday,3.5,2.7,26–35
2793,2024-04-05,16,306,2,C111,Hamra,Mango Cocktail,Cocktails,6.0,2.2,M,40,Zahle,1340,5,4,2024,Friday,12.0,7.6,36–50
373,2024-03-28,12,409,1,C016,Hamra,Pita Chips,Appetizers,2.5,0.6,M,50,Zahle,1224,28,3,2024,Thursday,2.5,1.9,36–50
1710,2024-03-18,13,205,2,C069,Hamra,Mate,Tea,2.5,0.5,F,56,Zahle,1085,18,3,2024,Monday,5.0,4.0,50+
1306,2024-10-14,15,204,1,C053,Hamra,Chamomile Tea,Tea,2.5,0.5,F,46,Batroun,4027,14,10,2024,Monday,2.5,2.0,36–50
4294,2024-04-29,16,304,3,C173,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,F,31,Tripoli,1676,29,4,2024,Monday,10.5,7.5,26–35
4448,2024-10-28,13,601,1,C179,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,F,43,Zahle,4221,28,10,2024,Monday,7.5,4.3,36–50
134,2024-06-13,12,205,2,C006,Hamra,Mate,Tea,2.5,0.5,F,44,Tripoli,2302,13,6,2024,Thursday,5.0,4.0,36–50
3081,2024-06-30,7,106,2,C123,Hamra,Cappuccino,Coffee,3.5,0.7,F,27,Saida,2535,30,6,2024,Sunday,7.0,5.6,26–35
801,2024-08-10,8,705,3,C033,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,M,33,Batroun,3110,10,8,2024,Saturday,12.0,8.399999999999999,26–35
364,2024-11-06,7,109,1,C015,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,F,52,Zahle,4341,6,11,2024,Wednesday,3.8,2.9,50+
317,2024-01-07,15,501,2,C014,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,M,38,Saida,93,7,1,2024,Sunday,13.0,8.0,36–50
4184,2024-11-25,16,305,1,C167,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,F,25,Jounieh,4616,25,11,2024,Monday,6.0,3.8,16–25
1571,2024-09-19,16,409,1,C063,Hamra,Pita Chips,Appetizers,2.5,0.6,F,32,Byblos,3678,19,9,2024,Thursday,2.5,1.9,26–35
107,2024-06-09,15,502,1,C005,Hamra,Chicken Sub Sandwich,Sandwiches,7.0,3.0,M,33,Beirut,2249,9,6,2024,Sunday,7.0,4.0,26–35
